bstopnm,geometry,SGG_NM
법원검찰청.거제역,POINT (129.0752783333 35.1893516667),부산광역시 연제구
동해선거제역,POINT (129.0728410266 35.1891846559),부산광역시 연제구
동해선거제역,POINT (129.0722790416 35.189157242),부산광역시 연제구
법원검찰청,POINT (129.071480053784 35.189509284969),부산광역시 연제구
거성교차로.종합운동장역,POINT (129.0686878198 35.1908477662),부산광역시 연제구
법원검찰청,POINT (129.0708443805 35.1901258667),부산광역시 연제구
창신초등학교.종합운동장역,POINT (129.067222597 35.1924491563),부산광역시 연제구
거성교차로,POINT (129.0680024722 35.1898517276),부산광역시 연제구
거성교차로.종합운동장역,POINT (129.0676278154 35.1899887971),부산광역시 연제구
거제리안동네,POINT (129.0683862668 35.1886363778),부산광역시 연제구
거제리안동네,POINT (129.0690076487 35.1875580974),부산광역시 연제구
거제교회,POINT (129.0702778264 35.1865894728),부산광역시 연제구
거제교회,POINT (129.07039662 35.1860320567),부산광역시 연제구
경남아파트,POINT (129.072175472468 35.186807390044),부산광역시 연제구
경남아파트,POINT (129.0724283333 35.1866816667),부산광역시 연제구
경남아파트,POINT (129.0722183333 35.1863566667),부산광역시 연제구
삼정그린아파트,POINT (129.06300327 35.1895210208),부산광역시 연제구
삼정그린아파트,POINT (129.0632737493 35.1900197397),부산광역시 연제구
동해선거제해맞이역,POINT (129.069405038324 35.181774912882),부산광역시 연제구
동해선거제해맞이역,POINT (129.0701716667 35.18249),부산광역시 연제구
유림아시아드아파트.거제초교,POINT (129.067405725946 35.176522497725),부산광역시 부산진구
하마정,POINT (129.068099634327 35.176745409978),부산광역시 연제구
부산시청.시청역,POINT (129.075450754376 35.177968325509),부산광역시 연제구
부산지방노동청.국세청,POINT (129.0776920279 35.1764233036),부산광역시 연제구
부산지방노동청.국세청,POINT (129.0777666667 35.1765066667),부산광역시 연제구
연산역,POINT (129.080472643964 35.186292126321),부산광역시 연제구
연산교차로,POINT (129.083025 35.187205),부산광역시 연제구
연산교차로,POINT (129.082931424653 35.186897805904),부산광역시 연제구
웰니스병원.연산농협,POINT (129.08534103771 35.188781914895),부산광역시 연제구
웰니스병원.연산농협,POINT (129.084941554332 35.188833519106),부산광역시 연제구
경찰전직지원센터,POINT (129.088153929139 35.191297942227),부산광역시 연제구
경찰전직지원센터,POINT (129.088647225983 35.191342763277),부산광역시 연제구
연안교,POINT (129.0904064402 35.192787712),부산광역시 연제구
경동아파트,POINT (129.09085 35.1904766667),부산광역시 연제구
경동아파트,POINT (129.0912616667 35.1901616667),부산광역시 연제구
연동시장,POINT (129.0927483333 35.18938),부산광역시 연제구
현대아파트,POINT (129.0942216667 35.185925),부산광역시 연제구
연동시장,POINT (129.0946333333 35.1887016667),부산광역시 연제구
연천시장,POINT (129.0961866667 35.1882883333),부산광역시 연제구
부산경상대학입구,POINT (129.098226871299 35.18772643758),부산광역시 연제구
부산경상대학교서문,POINT (129.0977666667 35.1855816667),부산광역시 연제구
부산경상대학교정문,POINT (129.10074 35.1857),부산광역시 연제구
연산8치안센터,POINT (129.101835 35.1877783333),부산광역시 연제구
연산8치안센터,POINT (129.102944314886 35.187593037125),부산광역시 연제구
토곡한양아파트,POINT (129.1055533333 35.1879),부산광역시 연제구
토곡한양아파트,POINT (129.1062733333 35.1878483333),부산광역시 연제구
토곡한양아파트,POINT (129.1071133333 35.18919),부산광역시 연제구
토곡한양아파트,POINT (129.1072216667 35.1891266667),부산광역시 연제구
태광아파트,POINT (129.106968137757 35.186878825578),부산광역시 연제구
태광아파트,POINT (129.107313613095 35.186754782339),부산광역시 연제구
부산소방본부.교통정보서비스센터,POINT (129.107296120472 35.184902544807),부산광역시 연제구
부산소방본부.교통정보서비스센터,POINT (129.106995533793 35.184225495389),부산광역시 연제구
망미주공아파트,POINT (129.106982447956 35.180799176936),부산광역시 연제구
망미주공아파트,POINT (129.106972513344 35.18004076995),부산광역시 연제구
망미주공아파트,POINT (129.107268340803 35.180696344274),부산광역시 연제구
망미주공아파트종점,POINT (129.10835 35.1804183333),부산광역시 연제구
선경아파트,POINT (129.1071633333 35.1783483333),부산광역시 수영구
배산역,POINT (129.0961721739 35.173314134),부산광역시 연제구
배산역,POINT (129.095646334 35.173579792),부산광역시 연제구
배산역,POINT (129.0952797651 35.1735302378),부산광역시 연제구
한독아파트,POINT (129.0911337191 35.1739911357),부산광역시 연제구
한독아파트,POINT (129.09135335085 35.173916648258),부산광역시 연제구
한독아파트,POINT (129.0891 35.174385),부산광역시 연제구
신리삼거리,POINT (129.0875533333 35.1745883333),부산광역시 연제구
신리삼거리,POINT (129.0866883333 35.1750133333),부산광역시 연제구
신리삼거리,POINT (129.088212241587 35.174379967684),부산광역시 연제구
신리삼거리,POINT (129.0872149208 35.1745119062),부산광역시 연제구
연제구청,POINT (129.0812469425 35.1752811623),부산광역시 연제구
연제구청,POINT (129.08266453566 35.175320623363),부산광역시 연제구
연산시장.물만골역,POINT (129.0856966667 35.17669),부산광역시 연제구
연산시장.물만골역,POINT (129.0861633333 35.176125),부산광역시 연제구
연산초등학교,POINT (129.084877471929 35.179291225948),부산광역시 연제구
연산초등학교,POINT (129.084175671625 35.180012732705),부산광역시 연제구
반도보라아파트,POINT (129.082997112992 35.183811349747),부산광역시 연제구
반도보라아파트,POINT (129.0826842173 35.1837686024),부산광역시 연제구
연산교차로,POINT (129.08320311176 35.185718241377),부산광역시 연제구
연일시장,POINT (129.085177407622 35.185591757778),부산광역시 연제구
사직실내수영장,POINT (129.064606459417 35.193047268692),부산광역시 연제구
부산의료원,POINT (129.060579229391 35.188256738213),부산광역시 연제구
거제리대조연립,POINT (129.0733084943 35.193984952),부산광역시 연제구
거제리대조연립,POINT (129.072714625432 35.193942384206),부산광역시 연제구
법원후문,POINT (129.0744356022 35.1929220851),부산광역시 연제구
법원후문,POINT (129.0744721541 35.1931962242),부산광역시 연제구
법원검찰청정문,POINT (129.0733024941 35.1910944914),부산광역시 연제구
법원검찰청정문,POINT (129.0733649368 35.1908416742),부산광역시 연제구
부산의료원,POINT (129.060341853979 35.188575633921),부산광역시 연제구
국가기록원.역사기록관,POINT (129.0557 35.187199),부산광역시 연제구
개인택시조합,POINT (129.0555449288 35.1868279309),부산광역시 연제구
초읍고개,POINT (129.052944236076 35.184525759285),부산광역시 연제구
남문초.연제우체국,POINT (129.0708109156 35.1938571675),부산광역시 연제구
현대쌍용아파트,POINT (129.0683250233 35.1933586211),부산광역시 연제구
법원검찰청.거제역,POINT (129.075095 35.1896316667),부산광역시 연제구
남문초.연제우체국,POINT (129.0709230885 35.1936951399),부산광역시 연제구
현대쌍용아파트,POINT (129.068225 35.193212),부산광역시 연제구
창신초등학교,POINT (129.0668611509 35.1926111839),부산광역시 연제구
연산중학교,POINT (129.0882633333 35.1855766667),부산광역시 연제구
연산중학교,POINT (129.0888283333 35.185675),부산광역시 연제구
부산소방본부.교통정보서비스센터,POINT (129.1058966667 35.1846933333),부산광역시 연제구
엘지아파트,POINT (129.104409047275 35.185390683638),부산광역시 연제구
엘지아파트,POINT (129.10430952826 35.185149104006),부산광역시 연제구
연산역,POINT (129.0805183333 35.1865466667),부산광역시 연제구
거제역,POINT (129.075188911238 35.188286942912),부산광역시 연제구
거제역,POINT (129.075090376209 35.188035785363),부산광역시 연제구
연일시장,POINT (129.0851616667 35.1857616667),부산광역시 연제구
현대아파트,POINT (129.09433 35.1858083333),부산광역시 연제구
부산경상대학교정문,POINT (129.1008183333 35.1855883333),부산광역시 연제구
부산경상대학교서문,POINT (129.097472736573 35.185748957636),부산광역시 연제구
부산소방본부.교통정보서비스센터,POINT (129.1082066667 35.184465),부산광역시 연제구
수영강푸르지오아파트,POINT (129.112007420597 35.184348034573),부산광역시 연제구
수영강푸르지오아파트,POINT (129.111911288328 35.18460068576),부산광역시 연제구
연산교차로,POINT (129.083258572269 35.185956091593),부산광역시 연제구
연제예식장,POINT (129.109445203549 35.184607439323),부산광역시 연제구
연산자이아파트104동앞,POINT (129.08876975488 35.190024508329),부산광역시 연제구
연산자이아파트114동앞,POINT (129.08721808648 35.18731512147),부산광역시 연제구
연제자동차매매단지,POINT (129.077735 35.1884266667),부산광역시 연제구
파크시티아파트입구,POINT (129.0985438 35.18800191),부산광역시 연제구
사직실내수영장,POINT (129.0635433 35.19211357),부산광역시 연제구
사직실내수영장,POINT (129.0624554 35.19163647),부산광역시 연제구
아시아드주경기장,POINT (129.0603379 35.19146527),부산광역시 동래구
아시아드주경기장,POINT (129.0593372 35.19215818),부산광역시 연제구
사직119안전센터,POINT (129.0588502 35.19471672),부산광역시 동래구
사직119안전센터,POINT (129.0585851 35.19465364),부산광역시 동래구
홈플러스,POINT (129.0646545 35.19177923),부산광역시 연제구
연산교,POINT (129.099647860973 35.190913753929),부산광역시 연제구
연산8치안센터,POINT (129.100893230673 35.188121110277),부산광역시 연제구
연제공용버스차고지,POINT (129.053172157282 35.185242801959),부산광역시 연제구
월륜교차로,POINT (129.114082940859 35.183599773471),부산광역시 연제구
월륜교차로,POINT (129.114516894856 35.183614723451),부산광역시 연제구
초읍고개,POINT (129.054089015583 35.18547513335),부산광역시 연제구
세방물류,POINT (128.825728 35.0862164),
교대역,POINT (129.079633459746 35.196625614063),부산광역시 연제구
동해선교대역,POINT (129.079947711349 35.193020106475),부산광역시 연제구
동해선교대역,POINT (129.07964277672 35.194192339626),부산광역시 연제구
연산역.연산교차로,POINT (129.081428635668 35.187384969262),부산광역시 연제구
연산역.연산교차로,POINT (129.081141578201 35.187750366091),부산광역시 연제구
연산역.연제초교,POINT (129.080056485897 35.18393910799),부산광역시 연제구
연산역.연제초교,POINT (129.08020591722 35.184418658297),부산광역시 연제구
부산시청,POINT (129.07691415917 35.179937855685),부산광역시 연제구
부산시청,POINT (129.075437077175 35.178395173153),부산광역시 연제구
동해선교대역,POINT (129.079544937634 35.194230066614),부산광역시 연제구
망미우체국,POINT (129.107255 35.1768133333),부산광역시 수영구
오양아파트,POINT (129.1073633333 35.1771266667),부산광역시 수영구
망미중앙시장,POINT (129.107637256127 35.175646460277),부산광역시 수영구
망미중앙시장,POINT (129.10785 35.1744883333),부산광역시 수영구
동원보라아파트,POINT (129.1029383333 35.1422466667),부산광역시 수영구
금호주유소,POINT (129.109034546877 35.172591633616),부산광역시 수영구
망미역,POINT (129.1072466667 35.1718816667),부산광역시 수영구
수영강변3차e편한세상,POINT (129.11610161573 35.180630007648),부산광역시 수영구
