"연령별(1)",연령별(2),2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023
"연령별(1)",연령별(2),사상구,사상구,사상구,삼락동,삼락동,삼락동,모라1동,모라1동,모라1동,모라3동,모라3동,모라3동,덕포1동,덕포1동,덕포1동,덕포2동,덕포2동,덕포2동,괘법동,괘법동,괘법동,감전동,감전동,감전동,주례1동,주례1동,주례1동,주례2동,주례2동,주례2동,주례3동,주례3동,주례3동,학장동,학장동,학장동,엄궁동,엄궁동,엄궁동
"연령별(1)",연령별(2),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명)
"70세∼74세",72세,2252,1051,1201,70,33,37,325,164,161,179,59,120,110,45,65,156,77,79,221,109,112,174,82,92,162,99,63,221,93,128,135,50,85,300,150,150,199,90,109
"70세∼74세",73세,2151,1005,1146,66,25,41,286,135,151,189,67,122,118,61,57,146,84,62,208,109,99,178,83,95,129,60,69,180,79,101,158,71,87,285,120,165,208,111,97
"70세∼74세",74세,2074,953,1121,66,28,38,293,141,152,187,67,120,105,39,66,140,75,65,210,100,110,139,67,72,149,70,79,194,91,103,132,55,77,295,136,159,164,84,80
"75세∼79세",소계,7747,3471,4276,327,148,179,1070,496,574,753,276,477,423,189,234,463,215,248,704,344,360,563,250,313,539,251,288,733,334,399,494,228,266,1035,439,596,643,301,342
"75세∼79세",75세,2046,933,1113,80,35,45,317,158,159,189,67,122,113,58,55,134,65,69,171,81,90,143,57,86,133,59,74,202,89,113,106,48,58,286,136,150,172,80,92
"75세∼79세",76세,1892,861,1031,79,42,37,240,116,124,205,73,132,102,48,54,102,50,52,198,97,101,129,55,74,132,57,75,174,86,88,126,60,66,232,95,137,173,82,91
"75세∼79세",77세,1414,653,761,59,21,38,179,81,98,144,57,87,68,28,40,84,38,46,138,68,70,112,56,56,95,50,45,123,58,65,92,51,41,205,87,118,115,58,57
"75세∼79세",78세,1174,502,672,52,17,35,175,75,100,104,33,71,65,21,44,68,33,35,90,47,43,101,52,49,92,44,48,119,54,65,83,34,49,152,59,93,73,33,40
"75세∼79세",79세,1221,522,699,57,33,24,159,66,93,111,46,65,75,34,41,75,29,46,107,51,56,78,30,48,87,41,46,115,47,68,87,35,52,160,62,98,110,48,62
"80세∼84세",소계,5038,1986,3052,195,72,123,692,290,402,554,167,387,275,109,166,274,115,159,427,171,256,422,161,261,328,153,175,515,221,294,325,135,190,625,231,394,406,161,245
"80세∼84세",80세,1208,499,709,33,9,24,164,67,97,119,40,79,66,29,37,75,32,43,116,53,63,114,45,69,78,35,43,113,55,58,77,31,46,150,64,86,103,39,64
"80세∼84세",81세,1216,506,710,52,21,31,167,77,90,124,38,86,69,24,45,71,30,41,114,43,71,119,46,73,78,45,33,122,55,67,62,28,34,140,54,86,98,45,53
"80세∼84세",82세,1014,406,608,41,19,22,132,53,79,117,33,84,54,23,31,41,18,23,89,27,62,78,31,47,76,35,41,111,49,62,72,35,37,124,50,74,79,33,46
"80세∼84세",83세,841,316,525,39,17,22,126,52,74,102,31,71,44,18,26,45,15,30,60,30,30,54,13,41,47,19,28,84,34,50,55,21,34,116,40,76,69,26,43
"80세∼84세",84세,759,259,500,30,6,24,103,41,62,92,25,67,42,15,27,42,20,22,48,18,30,57,26,31,49,19,30,85,28,57,59,20,39,95,23,72,57,18,39
"85세∼89세",소계,2243,635,1608,79,26,53,299,92,207,283,63,220,123,30,93,119,31,88,177,56,121,163,61,102,146,47,99,191,53,138,179,56,123,306,79,227,178,41,137
