관리번호,대로별,설치장소,전자운영,설치일자,형태,구군,주소,위도,경도,데이터기준일자
12231, ,통전마을입구, , ,교차로,강서구,강서구 봉림동 40-1전,35.18075299,128.9014365,2023-07-25
12232, ,부산신항A지점, , ,교차로,강서구,강서구 성북동 1488-1,35.08032711,128.834754,2023-07-25
12234, ,부산신항D지점, , ,교차로,강서구,강서구 성북동 1519,35.07105207,128.8333546,2023-07-25
12235, ,부산신항(사거리), , ,교차로,강서구,강서구 신항로 96-13,37.55809271,126.8223629,2023-07-25
12236, ,부산신항(세방부지), , ,교차로,강서구,강서구 신항로 96-13,37.55809271,126.8223629,2023-07-25
12237, ,신항만  '북컨' C지점(세방부지아래삼거리)(신항 2번신호등), , ,교차로,강서구,강서구 성북동 1497,35.08316485,128.8244858,2023-07-25
12238, ,부산신항(동방부지), , ,교차로,강서구,강서구 신항로 96-13,37.55809271,126.8223629,2023-07-25
12239, ,부산신항(삼성부지), , ,교차로,강서구,강서구 신항로 96-13,37.55809271,126.8223629,2023-07-25
12240, ,부산신항(현대부지), , ,교차로,강서구,강서구 신항로 96-13,37.55809271,126.8223629,2023-07-25
12241, ,신항만  '북컨' G지점(국제물류), , ,교차로,강서구,강서구 신항로 96-13,37.55809271,126.8223629,2023-07-25
12242, ,신항다목적부두, , ,교차로,강서구,강서구 성북동 1519,35.07105207,128.8333546,2023-07-25
12094, ,녹산9번신호대, , ,교차로,강서구,강서구 녹산산단232로 12,35.08846633,128.8400573,2023-07-25
12095, ,녹산8번신호대, , ,교차로,강서구,강서구 녹산산단261로 7,35.08962453,128.8446095,2023-07-25
12096, ,녹산7번신호대, , ,교차로,강서구,강서구 녹산산단289로 7,35.0897014,128.8490848,2023-07-25
12097, ,녹산6번신호대, , ,교차로,강서구,강서구 수가로716번길 40,37.55809271,126.8223629,2023-07-25
12098, ,녹산4번신호대, , ,교차로,강서구,강서구 녹산산단382로 14번길 6,35.08794896,128.8585528,2023-07-25
12099, ,녹산3번신호대, , ,교차로,강서구,강서구 녹산산단408로 6,35.08855731,128.8617395,2023-07-25
12100, ,녹산공단14지점, , ,교차로,강서구,강서구 녹산산업북로 436,35.09321622,128.8682484,2023-07-25
12101, ,녹산16지점, , ,교차로,강서구,강서구 녹산산업북로 378,35.0975592,128.8659913,2023-07-25
12102, ,녹산공단18지점, , ,교차로,강서구,강서구 수가로716번길 34-7,37.55809271,126.8223629,2023-07-25
12103, ,녹산공단19지점, , ,교차로,강서구,강서구 녹산산단381로 96,35.09746009,128.8596617,2023-07-25
12104, ,녹산공단21지점, , ,교차로,강서구,강서구 녹산산업북로 255,35.09813968,128.8527919,2023-07-25
12105, ,녹산공단23지점, , ,교차로,강서구,강서구 녹산동 1601-1,35.09727441,128.8502163,2023-07-25
12106, ,녹산공단25지점, , ,교차로,강서구,강서구 녹산산단261로 88번길 7,35.09725302,128.846838,2023-07-25
12107, ,녹산공단27지점, , ,교차로,강서구,강서구 녹산동 1540-4,35.09847417,128.8410595,2023-07-25
12108, ,녹산공단29지점, , ,교차로,강서구,강서구 녹산동 1466-5장,35.09831306,128.8330731,2023-07-25
12109, ,AVIS렌트카, , ,단일로,강서구,강서구 공항진입로 10,37.55809271,126.8223629,2023-07-25
12112, ,녹산공단34지점(한성개발), , ,교차로,강서구,강서구 녹산산단232로 38-3,35.08530345,128.8424922,2023-07-25
12113, ,녹산공단35지점 (삼보정밀화학공업), , ,교차로,강서구,강서구 녹산동 1731-6,35.08497613,128.8519089,2023-07-25
12115, ,세산삼거리, , ,교차로,강서구,강서구 생곡동 1614,35.13839116,128.8713183,2023-07-25
12116, ,가달마을, , ,교차로,강서구,강서구 생곡동 1478-1,35.13980817,128.8760631,2023-07-25
12118, ,부산우편집중국주변, , ,교차로,강서구,강서구 대저로 58,35.21479734,128.9590381,2023-07-25
12119, ,진목마을, , ,단일로,강서구,강서구 낙동남로 1038,37.55809271,126.8223629,2023-07-25
12120, ,녹산5번신호대, , ,교차로,강서구,강서구 녹산동 1633-3,35.089593,128.8567934,2023-07-25
12121, ,녹산공단28-1지점, , ,교차로,강서구,강서구 미음산단5로 42번길 56,35.1569149,128.8612865,2023-07-25
12122, ,녹산공단27-1지점, , ,교차로,강서구,강서구 녹산산업북로 172,35.09746703,128.8432976,2023-07-25
12123, ,녹산명문주유소(용원삼거리), , ,교차로,강서구,강서구 녹산동 1458-1,35.13830306,128.8797559,2023-07-25
12124,공항로,본리이주단지, , ,교차로,강서구,강서구 대저2동 3229-2,35.16926574,128.9592928,2023-07-25
12125, ,송정육교밑, , ,교차로,강서구,강서구 미음산단5로 42번길 36,35.15832964,128.8626186,2023-07-25
12126, ,산양마을입구, , ,단일로,강서구,강서구 녹산동 838-2,35.11254286,128.8707245,2023-07-25
12127, ,명지동사무소, , ,교차로,강서구,강서구 명지동 319,35.11325091,128.9235637,2023-07-25
12128, ,신촌마을입구, , ,교차로,강서구,강서구 송정동 83-1,35.11057214,128.8576276,2023-07-25
12129, ,수협앞, , ,교차로,강서구,강서구 낙동남로 684-2,37.55809271,126.8223629,2023-07-25
12130, ,본녹산삼거리, , ,교차로,강서구,강서구 녹산동 352-3,35.11301024,128.8845846,2023-07-25
12131, ,사취등마을, , ,단일로,강서구,강서구 명지동 497-1,35.11602195,128.9159597,2023-07-25
12132, ,송정초교(녹산)앞삼거리, , ,교차로,강서구,강서구 가락대로210번길 86,35.10504942,128.8430906,2023-07-25
12133, ,녹산교, , ,교차로,강서구,강서구 대저1동 2684-3,35.20724081,128.9796293,2023-07-25
12134,공항로,중앙전파관리소, , ,교차로,강서구,강서구 체육공원로 39,37.55809271,126.8223629,2023-07-25
12136, ,신호지방산업단지(6), , ,교차로,강서구,강서구 신호산단1로 207,35.08549267,128.8817428,2023-07-25
12137, ,신호지방산업단지(5), , ,교차로,강서구,강서구 신호산단5로 79,35.08345547,128.8817427,2023-07-25
12138, ,신호지방산업단지(8), , ,교차로,강서구,강서구 신호동 289,35.08077216,128.8801018,2023-07-25
12140, ,강서경기장, , ,교차로,강서구,강서구 체육공원로 39,37.55809271,126.8223629,2023-07-25
12141, ,신호지방산업단지(1)(부산신호사랑으로부영2차 214동앞), , ,교차로,강서구,강서구 신호산단4로 27,35.08711163,128.8735353,2023-07-25
12142, ,신호지방산업단지(2), , ,교차로,강서구,강서구 신호산단3로 66,35.08719032,128.8800941,2023-07-25
12143, ,신호지방산업단지(3), , ,교차로,강서구,강서구 신호동 214-6,35.08708017,128.8816063,2023-07-25
12145, ,"신호지방산업단지(7),(7-1)", , ,교차로,강서구,강서구 신호산단5로 42,35.08319635,128.8777044,2023-07-25
12146, ,신호지방산업단지(9)(신호초교), , ,교차로,강서구,강서구 신호산단1로 128,35.08114104,128.8777153,2023-07-25
