구군명,위도,경도,총합계,데이터기준일자,위치명,구간시점,구간종점,식재거리 km,메타세콰이아,칠엽수,중국단풍,팽나무,튤립나무,단풍나무,벽오동,대왕참나무,감나무,산딸나무,모과나무,왕벚나무,느티나무,버즘나무,양버즘,이팝나무,회화나무,모감주,계수나무,가죽나무,황벽나무,수양버들,복자기,느릅나무,대추나무,후박나무,먼나무,해송,가시나무,구실잣밤나무,개잎갈나무,녹나무,참식,주목,아왜나무,은행나무,가이즈카향나무,기타나무
강서구,35.083543,128.879735,1737,2024-08-23,신호산단로(이면도로),녹산북로,녹산중로, ,0,0,0,0,0,0,0,0,0,0,0,827,403,0,0,0,0,0,0,0,0,0,0,0,0,507,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.14893467,128.8373683,1164,2024-08-23,과학산단로,지사입구,지사교차로, ,0,0,0,0,0,0,0,0,0,0,0,399,0,0,0,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.138576,128.846566,458,2024-08-23,과학산단1~2로,평산(지사동 1178-4),경성테크(지사동 1208-1), ,0,0,0,0,0,0,0,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.15079,128.833334,1291,2024-08-23,과학산단2로(이면도로),협성,경성테크(지사동 1208-1), ,0,0,0,0,8,0,0,0,0,0,0,341,23,0,0,0,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.163754,128.975623,2384,2024-08-23,낙동제방 자전거도로,대저수문,명지IC, ,0,0,0,0,0,0,0,0,0,0,0,2384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.11098195,128.882891,178,2024-08-23,화전산단4로,화암공원,화동공원, ,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.098928,128.918167,2341,2024-08-23,명지국제로(1-1),명지국제1-1단계,명지국제1-1단계, ,0,0,0,0,0,0,0,0,0,0,0,627,789,0,0,679,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0
강서구,35.117329,128.907174,2019,2024-08-23,명지국제로(1-2),명지국제1-2단계,명지국제1-2단계, ,0,0,0,0,0,0,0,0,0,0,0,423,505,0,0,899,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0
강서구,37.21446546,127.1649821,274,2024-08-23,상덕로,강동교,득천삼거리, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산광역시 북구,35.2494833714,129.0134348493,41,2024-07-01,부산광역시 북구 효열로 37번길,금곡주민센터,백조어린이집, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,41, , 
부산광역시 북구,35.2243850237,129.0050733812,404,2024-07-01,부산광역시 북구 강변대로,구포지하철역 뒤쪽,성원강변아파트, ,404, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 북구,35.1990762869,128.9934927760,24,2024-07-01,부산광역시 북구 구남로,협진태양아파트,구남경로당, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24, , 
부산광역시 북구,35.2428089050,129.0135178228,1464,2024-07-01,부산광역시 북구 금곡대로,덕천교차로,양산경계, , , , ,3, , , , , , , ,408,116, , , , , , , , , , , , ,11,36, , , , , , , , ,890, , 
부산광역시 북구,35.2136669768,129.0146916400,75,2024-07-01,부산광역시 북구 기찰로,만덕대로65번길,만덕대로89번길, , , , , , , , , , , , , , , , , , , , , , , , , , , ,75, , , , , , , , , , , 
부산광역시 북구,35.2032754280,129.0032925548,5,2024-07-01,부산광역시 북구 시랑로 24번길,리버파크 반도유보라,리버파크 반도유보라, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , 
부산광역시 북구,35.2422202020,129.0187616577,26,2024-07-01,부산광역시 북구 대천천길,화명초,긴미끄럼틀쌈지공원, , , , , , , , , , , , , , , , , , , , , , , , , , , ,26, , , , , , , , , , , 
부산광역시 북구,35.2141676701,129.0111911714,10,2024-07-01,부산광역시 북구 만덕대로 65번길,기찰로,만덕대로, , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , 
부산광역시 북구,35.2133113966,129.0142519724,3,2024-07-01,부산광역시 북구 만덕대로 89번길,기찰로,만덕대로, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , , , , 
부산광역시 북구,35.2182324659,129.0386415898,133,2024-07-01,부산광역시 북구 상학산복길,새소리공원,물소리공원, , , , , , , , , , , , , ,133, , , , , , , , , , , , , , , , , , , , , , , , , 
강서구,35.08904398,128.9100217,1551,2024-08-23,르노삼성대로,명지IC,신호대교, ,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062,0,0,0,0,0,0,0,0,0,0
강서구,35.084313,128.903604,2400,2024-08-23,명지오션시티로,명지오션시티 내,명지오션시티 내, ,0,0,0,0,0,0,0,0,0,0,0,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,605,0,0
강서구,35.111171,128.931073,158,2024-08-23,명지IC주변도로,명지IC,명지IC, ,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.0069102,126.7122579,107,2024-08-23,영강길,낙동남로,명지동주민센터, ,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
강서구,35.14308857,128.8613993,3805,2024-08-23,미음산단로,미음산단 내,미음산단 내, ,0,0,0,0,0,0,0,0,0,0,0,1704,1527,0,0,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.21914741,128.922706,34,2024-08-23,식만로,가락동사무소,원조할매추어탕, ,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.22778907,128.8851911,419,2024-08-23,호계로,가락동주민센터,김해시경계(부원), ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0
강서구,35.10163955,128.8632395,421,2024-08-23,녹산화전로(화전동),산양삼거리,한국타이어서비스센터, ,0,0,0,0,0,0,0,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산광역시 북구,35.2144043612,129.0057366049,42,2024-07-01,부산광역시 북구 금곡대로 46번길,서원유통,빙상센터, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,42, , 
부산광역시 북구,35.2510930189,129.0131534416,41,2024-07-01,부산광역시 북구 금곡대로 470번길,금곡동 오리온 영업소,유림1차 아파트, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,41, , 
부산광역시 북구,35.2150501258,129.0442129196,32,2024-07-01,부산광역시 북구 구만덕로,만덕사거리,만덕동 산17-2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,32, , 
강서구,35.166401,128.954841,894,2024-08-23,서부산유통단지로,서부산유통단지 내,서부산유통단지 내, ,0,0,0,0,0,0,0,0,0,0,0,144,312,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0
부산광역시 북구,35.2629497310,129.0175506366,37,2024-07-01,부산광역시 북구 효열로 203번길,금곡 유림2차 아파트,본동우체국, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37, , 
부산광역시 북구,35.2653686186,129.0188033283,66,2024-07-01,부산광역시 북구 효열로 235번길,금창초등학교,금곡 부산은행, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,66, , 
부산광역시 북구,35.23513841,129.0092656,29,2024-07-01,부산광역시 북구 학사로 17,방통대 사거리,수정 마을 입구, , , , , , , , , , , , , ,29, , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 북구,35.2024943916,129.0333191013,137,2024-07-01,부산광역시 북구 함박봉로 140번길,만덕상록아파트 입구,보건환경연구원, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,137, , 
부산광역시 북구,35.2292388356,129.0098663380,90,2024-07-01,부산광역시 북구 금곡대로 229번길,화명코오롱하늘채 아파트,용수중학교, , , , , , , , , , , , , ,90, , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 북구,35.2327946974,129.0091738242,16,2024-07-01,부산광역시 북구 화명대로 12번길,화명 프리머스,화명 공공청사부지, , , , , , , , , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 북구,35.2565686425,129.0127470309,36,2024-07-01,부산광역시 북구 금곡대로 550번길,금곡 이안아파트,금곡주공9단지, , , , , , , , ,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
강서구,35.0889516,128.8440774,1354,2024-08-23,녹산산업대로,신호하수처리장,국도2호선경계, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,532,0,0,0,0,0,0,0,0,0,0,0
강서구,35.09345581,128.8442162,803,2024-08-23,녹산산업중로,삼성자동차 서문,진해경계, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.09797271,128.8514493,643,2024-08-23,녹산산업북로,삼성출고사무소,진해경계, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,0,0
강서구,35.10114342,128.8678838,112,2024-08-23,녹산화전로(녹산동),2번신호등,화전산단입구, ,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.090684,128.853177,230,2024-08-23,녹산산단321~2로,㈜동해공영,㈜삼성전기, ,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.095993,128.840071,8608,2024-08-23,녹산산업로(이면도로),국도2호선,해안방제림, ,0,0,2051,0,0,0,0,0,0,0,0,0,0,0,3019,0,1135,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,1270,0,0
강서구,35.14762,128.865609,1659,2024-08-23,"미음국제2,5,6로(국제물류 1,6공구)","국제물류 1,6공구 내","국제물류 1,6공구 내", ,243,0,0,0,0,0,0,0,0,452,0,0,51,0,0,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.144553,128.862854,593,2024-08-23,"미음국제 3,4,7로(국제물류 2공구)",국제물류 2공구 내,국제물류 2공구 내, ,42,0,0,0,0,0,0,0,0,0,0,372,19,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.136353,128.863133,703,2024-08-23,"미음국제 8,9로(국제물류 3공구)",국제물류 3공구 내,국제물류 3공구 내, ,0,0,0,0,0,0,0,0,0,202,0,196,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.12259249,128.8514671,795,2024-08-23,구랑동 1280-1 일원(국제물류 4공구),국제물류 4공구 내,국제물류 4공구 내, ,0,0,0,0,0,0,0,0,0,0,0,613,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.13540621,128.8939476,187,2024-08-23,생곡로,녹산동 산5-1,생곡동 1469-2, ,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.11491146,128.8868765,2664,2024-08-23,낙동남로,명지IC,진해시 경계, ,0,0,0,0,0,0,0,0,0,0,0,2410,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.214367,128.985275,99,2024-08-23,대저로273번길,대상초등학교,농업기술센터, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.153594,128.886219,183,2024-08-23,범방4로(국제물류 5공구),국제물류 5공구 내,국제물류 5공구 내, ,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.15276594,128.8277201,276,2024-08-23,지사동 1426 일원(정주일반산업단지),정주일반산업단지,정주일반산업단지, ,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
중구,35.104969,129.036242,22,2024-07-31,부산광역시 중구 40계단 칠엽수거리,소라계단 앞,40계단길,0.2, ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 기장군,35.324373,129.202756,183,2023-12-31,부산광역시 기장군 서편길,정관서편,예림, , , , , , , , , , , , , , , , ,183, , , , , , , , , , , , , , , , , , , , , , 
부산광역시 기장군,35.234292,129.213102,435,2023-12-31,부산광역시 기장군 차성로,대청중,연화가선교, , , , , , , , , , , , ,435, , , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 기장군,35.335894,129.269173,371,2023-12-31,부산광역시 기장군 반룡로,반룡마을,은진사, , , , , , , , , , , , ,233, , , ,138, , , , , , , , , , , , , , , , , , , , , , 
부산광역시 북구,35.2640539185,129.0166590271,142,2024-07-01,부산광역시 북구 금곡대로 616번길,금곡 119 안전센터,금곡주공2단지, , , , , , , , , , , , , ,142, , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 북구,35.2622928135,129.0209929016,36,2024-07-01,부산광역시 북구 효열로 162번길,인재개발원,주공3단지, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36, , 
부산광역시 기장군,35.340786,129.249412,451,2023-12-31,부산광역시 기장군 장안로,용소삼거리,장안사입구, , , , , , , , , , , , ,451, , , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 기장군,35.234292,129.213102,304,2023-12-31,부산광역시 기장군 차성로,대청중,교리이진캐스빌아파트, , , , , , , , , , , , ,81, , , ,95, , , , , , , , , , , , , , , , , , , ,128, , 
부산광역시 기장군,35.317339,129.176489,900,2023-12-31,부산광역시 기장군 산단로,곰내터널,추모공원, , ,900, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 기장군,35.201791,129.206478,191,2023-12-31,부산광역시 기장군 소정안길,소정마을,LH1단지, , , , , , , , , , , , ,134, , , ,57, , , , , , , , , , , , , , , , , , , , , , 
부산광역시 기장군,35.238738,129.222293,11,2023-12-31,부산광역시 기장군 청강로,우신아파트,기장대로입구, , , , , , , , , , , , ,11, , , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 기장군,35.261479,129.233261,319,2023-12-31,부산광역시 기장군 일광로,일광후동마을입구,학리마을입구, , , , , , , , , , , , ,1, , , ,184, , , , , , , , , ,61, ,73, , , , , , , , , , 
부산광역시 기장군,35.267623,129.222212,125,2023-12-31,부산광역시 기장군 해빛3로,일광이지더원2차,일광초등학교, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 기장군,35.271073,129.222959,40,2023-12-31,부산광역시 기장군 해빛4로,일광이지더원1차,일광초등학교 뒤편, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 기장군,35.260952,129.219151,70,2023-12-31,부산광역시 기장군 해빛5로,대성베르힐,후동입구과선교, , , , , , , , , , , , , , , , ,70, , , , , , , , , , , , , , , , , , , , , , 
부산광역시 기장군,35.266234,129.225663,165,2023-12-31,부산광역시 기장군 해빛6로,해빛초등학교,일광부산은행뒤편, , , , , , , , , , , , , , , , ,51, , , , , , , , , , ,114, , , , , , , , , , , 
부산광역시 기장군,35.323658,129.271685,67,2023-12-31,부산광역시 기장군 해맞이로,문화예절학교입구,월내교, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,67
부산광역시 기장군,35.321981,129.233654,120,2023-12-31,부산광역시 기장군 내덕길,부산프리미엄아울렛,내덕마을 입구, , , , , , , , , , , , , , , , ,120, , , , , , , , , , , , , , , , , , , , , , 
중구,35.1122686410,129.0340966253,34,2024-07-31,부산광역시 중구 대영로,영주사거리,부산터널,0.8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , ,31, , 
중구,35.1063785753,129.0394581934,51,2024-07-31,부산광역시 중구 충장대로,부산세관,동구경계,0.8, , , , , , , , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , 
중구,35.0962687846,129.0362088599,4,2024-07-31,부산광역시 중구 태종로,롯데백화점,영도대교,0.2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , 
중구,35.1029371146,129.0294179797,240,2024-07-31,부산광역시 중구 대청로,연안부두삼거리,골든시티,1.4, , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , ,236, , 
중구,35.1052615273,129.0312514567,207,2024-07-31,부산광역시 중구 중구로,국민은행,영주삼거리,1.9, , , , ,124, , , , , , , , , , , , , , , , , , , , , ,31, , , , , , , , ,52, , 
중구,35.1037102241,129.0250332700,169,2024-07-31,부산광역시 중구 흑교로,부평교차로,흑교사거리,0.9, , , , , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , ,118, , 
중구,35.0982854805,129.0305446728,113,2024-07-31,부산광역시 중구 구덕로,롯데백화점,자갈치교차로,0.9, , , , , , , , , , , , , , , ,37, , , , , , , , , , , , , , , , , , , ,76, , 
금정구,35.26092203,129.087269,122,2024-08-29,두실로,유창병원,세진운수,0.65, , , , , , , , , , , ,66,56, , , , , , , , , , , , , , , , , , , , , , , , , 
금정구,35.23853932,128.6667619,197,2024-08-29,반송로,금사입구교차로,금사동 동천교,1.56, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,197, , 
금정구,35.28211528,129.075736,88,2024-08-29,범어사로,관음정사,남산동산복도로,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,88, , 
금정구,35.26900255,129.0901299,100,2024-08-29,범어천로,침례병원사거리,금정농협,0.77, , , , , , , , , , , , ,100, , , , , , , , , , , , , , , , , , , , , , , , , 
금정구,35.32055443,129.0066129,12,2024-08-29,부산대학로,부곡사거리,부산대학앞,0.65, , , , , , , , , , , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , 
금정구,35.28440523,129.1044423,43,2024-08-29,체육공원로399번길,중앙대로,한물교,0.34, , , , , , , , , , , , ,43, , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 기장군,35.197558,129.205996,1203,2023-12-31,부산광역시 기장군 기장대로,송정1호교,기장체육관, , , , , , , , , , , , ,1129, , , , , , , , , , , , , ,74, , , , , , , , , , , , 
부산광역시 기장군,35.323242,129.196571,1086,2023-12-31,부산광역시 기장군 정관로,달음교입구,eg1차, , , , , , , , , , , , , , , , ,1086, , , , , , , , , , , , , , , , , , , , , , 
부산광역시 기장군,35.310137,129.241097,206,2023-12-31,부산광역시 기장군 장곡길,좌천마을,문중마을, , , , , , , , , , , , ,206, , , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 기장군,35.235843,129.217788,225,2023-12-31,부산광역시 기장군 대변로,청강사거리,무양교차로, , , , , , , , , , , , ,212, , , , , , , , , , , , , , ,13, , , , , , , , , , , 
부산광역시 기장군,35.182464,129.208422,2002,2023-12-31,부산광역시 기장군 기장해안로,송정2호교,연화리, , , , , , , , , , , , ,510,272, , ,513, , , , , , , , , , , ,115,271, , , , , , ,321, , 
중구,35.1049304873,129.0362799168,285,2024-07-31,부산광역시 중구 중앙대로,영주사거리,롯데백화점,1.6,119, , , , , , , , , , , ,17, ,68,73, , , , , , , , , , ,2, , , , , , ,2, ,4, , 
중구,35.1030615655,129.0356241629,203,2024-07-31,부산광역시 중구 해관로,중부경찰서,광복로 입구,0.9, , , , , , , , , , , , , , ,42, , , , , , , , , , , , , , , , , , , , ,160, ,1
부산광역시 기장군,35.283522,129.125725,267,2023-12-31,부산광역시 기장군 철마로,신리마을,금정경계, ,35, , , , , , , , , , ,199, , , , , , , , , , , , , , , , , , , , , , , ,33, , 
부산광역시 기장군,35.294346,129.168449,510,2023-12-31,부산광역시 기장군 곰내길,웅천마을,정관곰내제, , , , , , , , , , , , ,510, , , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 기장군,35.322356,129.175279,170,2023-12-31,부산광역시 기장군 정관7로,돌고래분수대 주변,돌고래분수대 주변, , , , , , , , , , , , , ,170, , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 기장군,35.241444,129.220431,124,2023-12-31,부산광역시 기장군 죽성로,신천마을,기장군청뒷길, , , , , , , , , , , , ,124, , , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 기장군,35.228055,129.224264,1092,2023-12-31,부산광역시 기장군 기장해안로,무양마을교차로,공수마을 입구, , , , , , , , , , , , ,899,37, , , , , , , , , , , , , , ,156, , , , , , , , , , 
부산광역시 기장군,35.198938,129.206517,1366,2023-12-31,부산광역시 기장군 동부산관광로,동부산관광1로,동부산관광10로, , , , , , , , , , , , , ,272, , ,513, , , , , , , , , , , , ,260, , , , , , ,321, , 
부산광역시 기장군,35.312229,129.243941,329,2023-12-31,부산광역시 기장군 해맞이로,좌천삼거리,임랑삼거리, , , , , , , , , , , , , , , , ,329, , , , , , , , , , , , , , , , , , , , , , 
부산광역시 기장군,35.322371,129.179376,98,2023-12-31,부산광역시 기장군 구연로,중앙공원 주변,중앙공원 주변, , , , , , , , , , , , , , , , ,98, , , , , , , , , , , , , , , , , , , , , , 
부산광역시 기장군,35.246494,129.179679,52,2023-12-31,부산광역시 기장군 철마로,철마안평수변공원 주변,철마안평수변공원 주변, , , , , , , , , , , , ,52, , , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 기장군,35.238235,129.173646,46,2023-12-31,부산광역시 기장군 안평로,안평마을 내,안평마을 내, , , , , , , , , , , , ,46, , , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 기장군,35.256267,129.219469,62,2023-12-31,부산광역시 기장군 차성로 436번길,교리이진캐스빌아파트,부전아파트, , , , , , , , , , , , ,62, , , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 기장군,35.351631,129.255467,353,2023-12-31,부산광역시 기장군 반룡로,기룡교차로,반룡교, , , , , , , , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , ,335, , 
부산광역시 기장군,35.322104,129.192217,84,2023-12-31,부산광역시 기장군 정관로,농공단지,예림교차로, , , , , , , , , , , , , ,84, , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 기장군,35.326789,129.171878,101,2023-12-31,부산광역시 기장군 정관4로,롯데1차아파트,계룡리슈빌아파트 뒤, , , , , , , , , , , , , ,57, , ,44, , , , , , , , , , , , , , , , , , , , , , 
부산광역시 기장군,35.274721,129.149985,369,2023-12-31,부산광역시 기장군 개좌로,철마면사무소,개좌구길, , , , , , , , , , , , ,369, , , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 기장군,35.286927,129.210601,90,2023-12-31,부산광역시 기장군 화용길,일광화전,회룡, , , , , , , , , , , , ,90, , , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 수영구,35.1582189348,129.1132239806,549,2023-12-31,부산광역시 수영구 수영로,대남교차로,수영교,4297, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,549, , 
부산광역시 수영구,35.1719569011,129.1065676264,243,2023-12-31,부산광역시 수영구 연수로,연제구경계,수영교차로,1947, , , , , , , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , ,227, , 
부산광역시 수영구,35.1558039586,129.1187671958,490,2023-12-31,부산광역시 수영구 광남로,KBS앞 삼거리,수영2호교,2873, , , , , , , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , ,477, , 
부산진구,35.1689518,129.0490195,635,2024-07-31,부산광역시 부산진구 동평로,백양터널어귀삼거리,양정역,9.48, , , , , , , , , , , , , , ,24, , , , , , , , , , ,54,14, , , , , , , , ,543, , 
부산진구,35.1587335,129.063596,697,2024-07-31,부산광역시 부산진구 중앙대로,연제구경계,범곡교차로,28.741,13, , , , , , , , , , ,3, ,168,317,82, , , , , , , , , , , , , , , , , , , ,114, , 
부산진구,35.1545019,129.0334678,518,2024-07-31,부산광역시 부산진구 가야대로,서면교차로,사상구경계,8.883, , , , , , , , , , , , , ,53, , , , , , , , , , , , ,26, , , , ,26, , , ,413, , 
금정구,35.23178969,129.1269634,543,2024-08-29,개좌로,회동초등학교,기장군철마경계,3.76, , , , , , , , , , , ,526, , , ,17, , , , , , , , , , , , , , , , , , , , , , 
금정구,34.90498884,126.654566,31,2024-08-29,고분로,중앙대로,체육공원로,3.87, , , , , , , , , , , , ,31, , , , , , , , , , , , , , , , , , , , , , , , , 
서구,35.11674634,129.0198452,236,2024-07-31,부산광역시 서구 망양로,중구경계,서대신교차로,"2,780", , , , ,13, , , , , , ,95,3, , ,52, , , , , , , , , , , , , , , , , , , ,73, , 
부산진구,35.1510299,129.0442084,20,2024-07-31,부산광역시 부산진구 엄광로,가남초등학교,엄광로312,0.156, , , , , , , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , 
