address_do,geometry,ADM_NM
동삼동,POINT (129.0620235 35.07168914),동삼1동
동삼동,POINT (129.0617834 35.07152519),동삼1동
동삼동,POINT (129.072412 35.07288423),동삼1동
동삼동,POINT (129.0723767 35.07271168),동삼1동
동삼동,POINT (129.0722607 35.07292393),동삼1동
동삼동,POINT (129.071687 35.07383018),동삼1동
청학동,POINT (129.0566696 35.09834031),청학1동
청학동,POINT (129.0681073 35.09382913),청학2동
청학동,POINT (129.0661122 35.09520503),청학2동
청학동,POINT (129.0673087 35.09443279),청학2동
청학동,POINT (129.0625852 35.09667487),청학2동
청학동,POINT (129.063545 35.09627504),청학2동
청학동,POINT (129.0603067 35.09772418),청학1동
청학동,POINT (129.0589998 35.09846829),청학1동
청학동,POINT (129.0579908 35.09935327),청학1동
청학동,POINT (129.0639312 35.09524251),청학2동
청학동,POINT (129.0640528 35.0953649),청학2동
청학동,POINT (129.0593377 35.09753762),청학1동
청학동,POINT (129.0603361 35.09696644),청학1동
청학동,POINT (129.0612748 35.0964821),청학2동
청학동,POINT (129.062165 35.09612663),청학2동
봉래동2가,POINT (129.0437593 35.09326282),봉래1동
영선동3가,POINT (129.0408496 35.0859569),영선2동
영선동3가,POINT (129.0409157 35.08611214),영선2동
영선동3가,POINT (129.0392496 35.08744981),남항동
영선동3가,POINT (129.0396622 35.0865621),남항동
남항동1가,POINT (129.0383653 35.08975713),남항동
남항동1가,POINT (129.0383514 35.08936428),남항동
남항동1가,POINT (129.0387379 35.09044211),남항동
대교동1가,POINT (129.0395822 35.09223702),남항동
대교동1가,POINT (129.0396372 35.09209606),남항동
대교동1가,POINT (129.0397834 35.09214303),남항동
대교동1가,POINT (129.0397284 35.09229704),남항동
대교동1가,POINT (129.0381327 35.09275928),남항동
대교동1가,POINT (129.0384844 35.09263717),남항동
대교동1가,POINT (129.0371941 35.09348435),남항동
수정동,POINT (129.0433967 35.1236459),초량3동
수정동,POINT (129.043636 35.13444986),수정5동
수정동,POINT (129.0425047 35.12189057),초량3동
수정동,POINT (129.0446386 35.12387009),초량3동
좌천동,POINT (129.0469496 35.13089209),좌천동
좌천동,POINT (129.0468251 35.13101152),좌천동
수정동,POINT (129.040381 35.13075339),수정2동
수정동,POINT (129.0425967 35.12207167),초량3동
범일동,POINT (129.0622579 35.14108842),범일2동
초량동,POINT (129.0418674 35.12427737),수정1동
초량동,POINT (129.0418513 35.12411156),수정1동
초량동,POINT (129.0404121 35.12286515),초량3동
초량동,POINT (129.0402555 35.12280899),초량3동
범일동,POINT (129.0620152 35.14107332),범일2동
초량동,POINT (129.0404561 35.12425571),수정1동
범일동,POINT (129.0639859 35.14124845),범일2동
초량동,POINT (129.0425156 35.11985747),초량3동
초량동,POINT (129.0332265 35.12155392),초량6동
범일동,POINT (129.0562949 35.13820924),범일1동
수정동,POINT (129.040993 35.1273807),수정4동
초량동,POINT (129.03349 35.11713477),초량2동
범일동,POINT (129.060753 35.13903787),범일2동
초량동,POINT (129.0417924 35.12045781),초량3동
수정동,POINT (129.0459657 35.12553428),초량3동
좌천동,POINT (129.0558813 35.13115638),범일5동
좌천동,POINT (129.0571721 35.13124923),범일5동
수정동,POINT (129.0444811 35.12577027),초량3동
수정동,POINT (129.0448177 35.12603257),수정2동
수정동,POINT (129.0446486 35.12614039),수정4동
범일동,POINT (129.0497138 35.13981968),범일1동
수정동,POINT (129.0348424 35.12595707),초량6동
수정동,POINT (129.0425808 35.13355625),수정5동
수정동,POINT (129.0391518 35.12646369),수정4동
수정동,POINT (129.0427418 35.12398492),수정1동
범일동,POINT (129.0593709 35.13891378),범일2동
만덕동,POINT (129.0377599 35.21513645),만덕1동
만덕동,POINT (129.0352458 35.21677101),만덕1동
만덕동,POINT (129.0337082 35.21623573),만덕1동
좌천동,POINT (129.0491442 35.12906421),수정2동
수정동,POINT (129.0445257 35.12406248),초량3동
좌천동,POINT (129.051027 35.13094511),좌천동
범일동,POINT (129.0566759 35.13693518),범일1동
범일동,POINT (129.0566775 35.13730798),범일1동
초량동,POINT (129.0397107 35.1153099),초량2동
좌천동,POINT (129.0548963 35.13483993),좌천동
범일동,POINT (129.0617709 35.13928193),범일2동
범일동,POINT (129.0620703 35.13897198),범일2동
초량동,POINT (129.042374 35.120008),초량3동
수정동,POINT (129.0457079 35.12567023),초량3동
좌천동,POINT (129.0535489 35.13298287),좌천동
범일동,POINT (129.0559732 35.14261083),범천2동
범일동,POINT (129.0559356 35.14204925),범일1동
범일동,POINT (129.0565663 35.1412886),범일1동
범일동,POINT (129.0566175 35.14220949),범천2동
범일동,POINT (129.0563455 35.14225007),범천2동
범일동,POINT (129.0564878 35.13813432),범일1동
범일동,POINT (129.0564969 35.13933865),범일1동
범일동,POINT (129.0635035 35.13729585),범일2동
범일동,POINT (129.0637804 35.13690588),범일2동
범일동,POINT (129.0637267 35.13714159),범일2동
중앙동4가,POINT (129.0416564 35.11097335),초량3동
범일동,POINT (129.0609353 35.14017227),범일2동
좌천동,POINT (129.0519528 35.12584044),범일5동
좌천동,POINT (129.0521359 35.12618893),범일5동
좌천동,POINT (129.0545992 35.12654541),범일5동
범일동,POINT (129.0598284 35.130038),범일5동
범일동,POINT (129.0600094 35.13003651),범일2동
범일동,POINT (129.0601274 35.13006493),범일2동
범일동,POINT (129.0597883 35.13131235),범일5동
범일동,POINT (129.0590831 35.1344413),범일2동
범일동,POINT (129.0591252 35.13416472),범일5동
범일동,POINT (129.0595101 35.13410375),범일2동
범일동,POINT (129.0596503 35.1342006),범일2동
범일동,POINT (129.0596425 35.13443564),범일2동
암남동,POINT (129.0056772 35.07834008),암남동
부평동4가,POINT (129.021436 35.10207587),부평동
남부민동,POINT (129.0234359 35.08947045),남부민1동
암남동,POINT (129.0200181 35.07928613),암남동
충무동3가,POINT (129.0221321 35.09287699),남부민1동
충무동2가,POINT (129.0221669 35.09446231),충무동
아미동2가,POINT (129.0169227 35.09803572),아미동
암남동,POINT (129.0065654 35.07282018),암남동
암남동,POINT (129.0074537 35.07144163),암남동
암남동,POINT (129.0081045 35.07043941),암남동
암남동,POINT (129.0094129 35.06839396),암남동
암남동,POINT (129.0090416 35.06850268),암남동
부민동2가,POINT (129.0197454 35.10331756),부민동
동대신동3가,POINT (129.0176868 35.11602258),동대신3동
남부민동,POINT (129.0225454 35.09177372),남부민1동
동대신동3가,POINT (129.0164605 35.11774704),동대신3동
서대신동3가,POINT (129.0134828 35.11677448),서대신4동
암남동,POINT (129.0162661 35.07790022),암남동
암남동,POINT (129.0166118 35.07588145),암남동
동대신동3가,POINT (129.0187796 35.11824225),동대신3동
남부민동,POINT (129.0242228 35.08084398),암남동
암남동,POINT (129.0174457 35.07873328),암남동
동대신동1가,POINT (129.022464 35.1099203),동대신1동
남부민동,POINT (129.024243 35.08102433),암남동
암남동,POINT (129.0221206 35.07988474),암남동
암남동,POINT (129.0222622 35.08017628),암남동
암남동,POINT (129.0160433 35.07660335),암남동
암남동,POINT (129.0161156 35.07596076),암남동
암남동,POINT (129.0162524 35.07571275),암남동
서대신동3가,POINT (129.0108053 35.11978746),서대신4동
서대신동3가,POINT (129.0112708 35.11925753),서대신4동
서대신동3가,POINT (129.0119239 35.11807778),서대신4동
서대신동3가,POINT (129.012402 35.11722159),서대신4동
남부민동,POINT (129.025035 35.08251623),남부민2동
암남동,POINT (129.0124057 35.0819601),암남동
토성동3가,POINT (129.0209535 35.09970377),충무동
토성동2가,POINT (129.0220336 35.09965621),충무동
부평동3가,POINT (129.0233562 35.09960173),충무동
아미동2가,POINT (129.0176245 35.0998722),아미동
아미동2가,POINT (129.0183753 35.09982589),아미동
보수동3가,POINT (129.0213134 35.10514812),보수동
보수동3가,POINT (129.0212918 35.10467597),보수동
보수동3가,POINT (129.0214944 35.10610856),보수동
서대신동1가,POINT (129.0189937 35.10870073),동대신1동
서대신동2가,POINT (129.0149855 35.10949329),서대신1동
서대신동2가,POINT (129.0163157 35.10952407),서대신1동
암남동,POINT (129.0161248 35.07781062),암남동
암남동,POINT (129.0164599 35.07849514),암남동
암남동,POINT (129.0177957 35.07956678),암남동
암남동,POINT (129.0154834 35.08144439),암남동
암남동,POINT (129.0162562 35.08125164),암남동
암남동,POINT (129.0211127 35.07938186),암남동
암남동,POINT (129.0211071 35.07959475),암남동
남부민동,POINT (129.0247462 35.08534403),남부민2동
남부민동,POINT (129.0248318 35.08452155),남부민2동
남부민동,POINT (129.0245281 35.08743734),남부민1동
남부민동,POINT (129.0246369 35.0863902),남부민2동
남부민동,POINT (129.0243281 35.0892849),남부민1동
남부민동,POINT (129.0243956 35.08867349),남부민1동
남부민동,POINT (129.0241787 35.09073187),남부민1동
충무동1가,POINT (129.0239178 35.09320347),남부민1동
남부민동,POINT (129.0240343 35.09208418),남부민1동
충무동1가,POINT (129.0242277 35.09503316),충무동
충무동1가,POINT (129.0240748 35.09432454),충무동
동대신동3가,POINT (129.016033 35.11342852),서대신3동
동대신동3가,POINT (129.0165728 35.11242487),서대신1동
동대신동2가,POINT (129.0206817 35.11107027),동대신2동
동대신동2가,POINT (129.0204065 35.11097313),동대신2동
동대신동2가,POINT (129.0217874 35.11129761),동대신1동
동대신동2가,POINT (129.0219203 35.11149757),동대신1동
동대신동2가,POINT (129.021509 35.11137065),동대신2동
동대신동2가,POINT (129.021876 35.11173148),동대신2동
동대신동2가,POINT (129.0216396 35.11157393),동대신2동
동대신동3가,POINT (129.0206931 35.11338615),동대신2동
동대신동3가,POINT (129.0181482 35.1152406),동대신3동
서대신동3가,POINT (129.0141424 35.11469923),서대신3동
동대신동3가,POINT (129.0153145 35.11475896),서대신3동
동대신동3가,POINT (129.0153435 35.11508648),동대신3동
동대신동3가,POINT (129.0150468 35.11494615),서대신4동
서대신동3가,POINT (129.0132837 35.11263033),서대신3동
서대신동3가,POINT (129.013908 35.11374927),서대신3동
서대신동2가,POINT (129.0116753 35.11069185),서대신1동
서대신동2가,POINT (129.0125062 35.11129203),서대신3동
서대신동2가,POINT (129.017598 35.11054475),서대신1동
서대신동2가,POINT (129.0177074 35.1100103),서대신1동
서대신동2가,POINT (129.0179458 35.1099348),동대신1동
서대신동2가,POINT (129.0180253 35.11012251),동대신2동
동대신동2가,POINT (129.0190837 35.11049685),동대신2동
부용동1가,POINT (129.0199928 35.10784202),동대신1동
부용동1가,POINT (129.0201755 35.10750823),부민동
부용동1가,POINT (129.0203355 35.1076213),동대신1동
부용동1가,POINT (129.0200491 35.1046908),부민동
부용동1가,POINT (129.0201279 35.10594015),부민동
보수동3가,POINT (129.0210123 35.10331098),부민동
보수동3가,POINT (129.0212037 35.10314708),부평동
보수동3가,POINT (129.021496 35.10328857),보수동
보수동3가,POINT (129.0212519 35.10346527),보수동
부민동2가,POINT (129.0199755 35.10343436),부민동
부민동2가,POINT (129.0198767 35.1033707),부민동
부민동2가,POINT (129.0199437 35.10333082),부민동
부민동2가,POINT (129.0197978 35.10331329),부민동
부민동2가,POINT (129.0199389 35.10323448),부민동
부민동2가,POINT (129.0199888 35.10329298),부민동
부민동2가,POINT (129.020103 35.10332438),부민동
아미동1가,POINT (129.0194526 35.09977194),아미동
아미동1가,POINT (129.0199686 35.0997518),충무동
아미동1가,POINT (129.0198082 35.10114251),충무동
토성동3가,POINT (129.0209753 35.09773354),충무동
토성동3가,POINT (129.0207194 35.0979682),초장동
